tweet_id,created_at,text
1699872,Mon Nov 06 19:09:44 +0000 2017,@115858 What’s up with my “I” Changing into an A? I’m lost. Do you not realize how hard it is to read sentences with that shit?
1533832,Fri Nov 03 19:22:20 +0000 2017,"When ur $1000 iPhone X won’t activate 

@115858 https://t.co/TDIhfbyJfZ"
2652648,Sun Nov 19 00:34:18 +0000 2017,"@AppleSupport Siri watch face calls me ""Dad"" and it drives me nuts. Is there a way to stop it ? #AppleWatch https://t.co/cajtrTdcwp"
2147676,Wed Nov 08 17:17:40 +0000 2017,Hey @115858 @2310 when are you going to fix the “I️” glitch? Where do I️ send my invoices for lost wages on un-editable type?
1577353,Sat Nov 04 14:23:42 +0000 2017,You’re really starting to piss me off. @115858 https://t.co/wnoJFGOaIS
806457,Thu Oct 12 09:00:36 +0000 2017,"Dear #Apple, what the hell have you done to the #PodcastApp? Just want to play ’em all. @AppleSupport #iphone #os11
#ios11"
1083967,Mon Oct 23 16:33:43 +0000 2017,This update may look good and all but I’m convinced this shit fucked my battery life up. FIX IT! 😠 @115858
1868259,Fri Oct 20 22:03:56 +0000 2017,Hey @AppleSupport is there any way to uninstall an iOS update? My phone has been going crazy since I installed 11.0.3. It sucks so bad 😣😣😣😣
910559,Sat Oct 14 16:08:38 +0000 2017,@AppleSupport Seems to be ok now after update and a restart.  Thanks
2756131,Tue Nov 21 02:13:24 +0000 2017,@AppleSupport Playlists DISAPPEARED on iPhone. When the phone updated to iOS 11.1.2 the playlists on my iPhone disappeared and did NOT reappear when I synched my mac to the iPhone. I tried to restart the phone and synch with my mac. Playlist gone #Apple
687896,Thu Nov 23 07:11:17 +0000 2017,@115858 @AppleSupport Is there a way to reset the iPhone passcode without factory resetting the iPhone?
157819,Fri Nov 24 17:19:43 +0000 2017,@115858 ok che è di giugno 2010... ma.. valutate voi... oggi era instabile l’ho girato e tutto l’alluminio era piegato... vi pare il caso? (Cliente Apple da 20anni) @AppleSupport https://t.co/jtGOsE48NI
2255359,Fri Nov 10 21:51:43 +0000 2017,"Hey @115858, can we maybe fix the whole I️ glitch thing? It’s kinda hard to text without using it. Ok cool thanks for the quick chat 🤙🏼🤙🏼"
2003207,Fri Nov 03 19:32:51 +0000 2017,first of all @115858 y’all got me fucked up with all these glitches .
1582168,Sat Nov 04 15:59:25 +0000 2017,@AppleSupport is it possible to book an appointment at the Leeds store for a replacement charger on Monday?
2012239,Sun Nov 05 15:15:44 +0000 2017,@AppleSupport I just wanna know what happened to my iPhone after iOS 11
1681617,Mon Nov 06 12:57:35 +0000 2017,"Turning off autocorrect fixes the I problem, but I’m not a fan of disabling a feature as a “fix”. Fix this bullshit @115858"
433139,Tue Oct 10 14:11:00 +0000 2017,Woke up this morning phone was at 100% (fully charged). reach wrk and phone now at 19%. @115858 what you doing?
1391586,Sat Oct 28 03:40:18 +0000 2017,im a strong believer that @applesupport sends out bugs as soon as they release new products. so glad i cant use my phone at all rn!! tysm!!
2020735,Sun Nov 05 23:07:15 +0000 2017,Using my (fuckin expensive) Ipad 3 again. Like wading through treacle. Cheers @115858 for deliberately breaking your old stuff 😤
1458094,Thu Nov 02 18:00:35 +0000 2017,"Haven’t had this phone for more than two days and there’s already an issue with it. Geez, @115858..."
542447,Sat Dec 02 02:18:02 +0000 2017,@AppleSupport @115858  my ios 11.1.2 is force restarting to home screen every 1 minute! How to fix? Pls
2864905,Mon Nov 27 23:27:30 +0000 2017,"@AppleSupport my partners having a melt down, he can’t restore his X from iTunes, it’s asking for his Mac login password but it sayin incorrect 🤬 help!!"
1441527,Thu Nov 02 01:37:23 +0000 2017,"Ok @115858, I. Get. It. I’m being punished for having an iPhone 6 with the insane lag time and shit battery life that came with iOS 11. 🖕"
326762,Sat Oct 07 13:56:04 +0000 2017,@AppleSupport my iphone 6 battery is draining a LOT faster under 11.02 than under 11.00 or 11.01 !! What gives?
1908335,Wed Oct 25 17:37:07 +0000 2017,Hello @115858 ! I am very unhappy with the way my phone has been tweaking &amp; freezing. Please feel free to mail me a new phone. Thanks.
1716116,Tue Nov 07 02:40:53 +0000 2017,@313409 @AppleSupport I️ updated this morning to see if that would fix it but it’s still doing weird stuff. https://t.co/gmcUgUa2VF
1014415,Sat Oct 14 13:49:20 +0000 2017,@AppleSupport please fix the 3D Touch lag in ios 11 on iPhone 7!
1646051,Tue Oct 17 11:03:59 +0000 2017,@AppleSupport am a step away from buying a Mac. One thing is holding me back. How difficult is it to transfer iTunes library from pc to mac?
2306688,Mon Nov 13 01:58:52 +0000 2017,@AppleSupport No that was not the issue. I️ was trying to move an app and it rotated on its own without me rotating the screen. So I decided to delete it and that notification rotated on its own as well.
154414,Fri Nov 24 16:23:06 +0000 2017,"@AppleSupport just restarted my computer for your stupid update, now I have the circle with a slash symbol upon startup. HELP"
2341721,Mon Nov 13 11:59:11 +0000 2017,.@115858 is anyone reporting alarm clock problems on 6s? If not I am mine randomly doesn't go off or it's late.
1954400,Sun Oct 29 18:32:48 +0000 2017,@AppleSupport 11.0.3. I’ve force quit the app a few times and reloaded it but it does the same thing. Shall I turn my phone off / on again?
590889,Sun Dec 03 15:55:35 +0000 2017,@AppleSupport. Since iOS 11 I can literally watch my battery percentage drop while looking at the screen. No apps open.  No battery problems with iOS 10. Apple please fix. In 30 min percentage dropped from 92% to 52%.
1538827,Fri Nov 03 21:24:31 +0000 2017,@115858 wassup with the i keep gettin question marks and shit 💆🏾‍♂️
299679,Fri Oct 06 20:08:05 +0000 2017,@AppleSupport This https://t.co/sKsYTGfdS5
2279853,Sat Nov 11 16:32:16 +0000 2017,@AppleSupport please fix the stupid I️ thing!
1395703,Sat Oct 28 12:04:24 +0000 2017,Call with @applesupport dropped and now they just keep rescheduling it. I hate iCloud so very much. I miss when Apple was user friendly.
1742426,Tue Nov 07 05:29:52 +0000 2017,"DEAR @115858, CAN YOU PLEASE FIX THIS STUPID i️ SHIT?!?! 👿"
1648378,Tue Oct 17 11:52:47 +0000 2017,Ive just lost all my photos after updating to the new iOS 11. This is annoying. @115948 @AppleSupport
1680021,Mon Nov 06 10:20:01 +0000 2017,Yo @115858 needs to fix this ASAP https://t.co/0it9vd7GNI
596919,Sun Dec 03 18:32:50 +0000 2017,@AppleSupport I keep getting this when I try and activate Messages. The Green bothers the heck out of me. I just want my blue Messages back. 😰 https://t.co/RxezCVZYip
2481442,Sun Oct 29 22:35:43 +0000 2017,When are we gonna get a new update to get rid of this bug? @AppleSupport I still unable to use my phone without WiFi and I really need to.
310267,Fri Oct 06 23:13:15 +0000 2017,"@115858 please, for the love of god. Fix the automatic connection to WiFi even after I turn my WiFi availability off"
398858,Mon Oct 09 15:35:44 +0000 2017,@AppleSupport iPhone 6 ... using 11.0.2 version
670359,Sat Dec 02 13:11:48 +0000 2017,@115858 fix my #iPhone reboot now. It is annoying. https://t.co/a2X0LeX3XM
2379305,Sun Nov 26 17:22:11 +0000 2017,@AppleSupport is there a way you guys could let me know an email i for is from you guys or not??  __email__ is who the email is from??
2187692,Thu Oct 19 06:50:16 +0000 2017,@116333 @AppleSupport @118721 @2310 could someone fix this for me?? Is almost a month... or it feels like that. https://t.co/jaLCSee7sf
2067997,Sun Oct 08 07:48:49 +0000 2017,@AppleSupport how do I remove @245 from my subscription list after I've cancelled it? Has renewed without me asking it 2 after 2 months
1281444,Thu Oct 26 16:25:39 +0000 2017,Decided to upgrade to that iOS 11 shit and now my phones battery draining without me even touching it. I’m done with your antics @115858 🖕
2803407,Wed Nov 22 01:26:49 +0000 2017,My @6380 iOS app on my iPhone 7 and X stopped working with 2015 CR-V since I upgraded to iOS 11. I get “no data” error on my dashboard. Other people are also running into this same issue. I hope fix is coming soon. @AppleSupport @781985
738502,Wed Oct 11 05:04:48 +0000 2017,@AppleSupport fix the battery drain issue ASAP or i ll never buy an iphone again
1746915,Tue Nov 07 08:35:44 +0000 2017,"Dear @AppleSupport ,   this message getting annoying for me, any solution for this issue in the meantime? https://t.co/PjFXNy8vVl"
1374588,Sat Oct 28 00:05:17 +0000 2017,Um. @AppleSupport ? (#Xcode documentation selection color) https://t.co/olndEGMVRy
996666,Fri Nov 10 08:13:33 +0000 2017,How is it even possible that this I️ thing isn’t fixed yet? @115858 @AppleSupport
1335180,Fri Oct 27 07:26:03 +0000 2017,". @AppleSupport since Oct. update having major issues, iPad no longer allows me to delete apps, Twitter &amp; Facebook have major access issues"
2242094,Fri Nov 10 19:05:26 +0000 2017,@AppleSupport thanks for the reply - sends me back to the log in - no progress
67418,Thu Nov 30 05:17:34 +0000 2017,@115858 Why is it that i have been waiting for almost a month for a refund of a returned item i paid cash for in the first place? Where is my money?
795243,Thu Oct 12 18:20:15 +0000 2017,"@AppleSupport 11.0.2 there is a .3 but telling me unavailable at this time. Seen many people complaining about freezes on screenshots, apps crashing and battery life reduced."
2081421,Mon Oct 09 23:17:54 +0000 2017,@115858  How could you release such a buggy macOS High Sierra to the public? I have to Restart daily - Sometimes twice a day due to bugs!
2027366,Mon Nov 06 17:28:29 +0000 2017,My phone was doing the question mark thing before I even updated so what’s really going on? @115858
1605514,Sat Nov 04 22:30:20 +0000 2017,@115858 y’all got my phone and me fucked up. get it together.
1110823,Tue Oct 24 01:40:43 +0000 2017,@AppleSupport do you wanna explain this one to me? https://t.co/GKbtACj1rg
2686729,Sun Nov 19 16:57:15 +0000 2017,@AppleSupport Im running iOS 11.1.2 I have an iPhone 6s Plus and this has been happening for about 7 months and the same thing happened to my moms as well and it happens in all modes even slow motion.
1691730,Mon Nov 06 18:37:50 +0000 2017,Any update coming soon for the “I” dilemma? @AppleSupport
2412495,Tue Nov 14 17:59:02 +0000 2017,"@AppleSupport I’ll use those tips but my point is I’m not doing anything differently than I was before and my battery life just isn’t as good.  Only change I’ve made is the IOS update...  Same problem is happening with friends that have updated as well. Logical reasoning points to update, yes?"
41676,Wed Nov 01 15:35:19 +0000 2017,@AppleSupport Latest MacOS HighSierra. Relaunching Finder does nothing but restarting the machine fix it temporarily. It seems to be the icon view causing
847030,Fri Oct 20 11:49:56 +0000 2017,@AppleSupport When will you be fixing battery life problems? As I type it’s gone from 100% to 95%. 94%. And turned off 4 times since waking.
855635,Mon Oct 09 15:59:26 +0000 2017,@AppleSupport Yes it started after the update to IOS 11.  Restarting hasn't fixed it.
2139933,Wed Nov 08 21:58:21 +0000 2017,@115858 thank u for ruining my iPhone with ur shit update.
2790692,Tue Nov 21 19:58:10 +0000 2017,"@AppleSupport Just a little addition:

I tested to set an alarm before rebooting and it didn't work. No pop up notification. No sound. Nothing.

Seems to work now after the reboot 🤷‍♂️ (3/2)"
1133155,Tue Oct 24 04:30:20 +0000 2017,@AppleSupport why is this popping up when I click the red 2? 😬 https://t.co/jTgKkqBv4o
2519376,Thu Nov 16 07:59:15 +0000 2017,@AppleSupport Version 11.1.1. 👍🏼
2910458,Tue Nov 28 21:18:46 +0000 2017,@AppleSupport  hola buenas tarde recibí un mail donde me dicen q compre algo y no lo hice como hago para cancelar?
2027810,Mon Nov 06 18:21:32 +0000 2017,Try 20 minutes and counting...🤯 @AppleSupport https://t.co/cMi0Zyqkq1
873879,Thu Oct 19 19:22:48 +0000 2017,"Full battery this morning, used my phone to look at the time once in a while. Couple of hours later, 16%. This new iOS sucks! @115858"
152967,Fri Nov 24 15:11:19 +0000 2017,@AppleSupport I got this email is this an scam!? https://t.co/0RPoD3xl6o
2838650,Mon Nov 27 16:23:22 +0000 2017,"@AppleSupport Correct. This may happen on all 8 email accounts... I know for sure that it’s happening on my hotmail email account, since there are 500 emails I deleted on my MacBook that continue showing as unread on my iPhone mail app. iOS 11.1.2 is what’s installed currently."
2466455,Tue Oct 31 00:40:34 +0000 2017,@AppleSupport @123379 Legit. Mine's been glitching all over the place. The camera isn't loading as well. Apps keep freezing even after updates. Battery drainage.
2072011,Sat Oct 07 16:22:58 +0000 2017,@AppleSupport The new iOS11 update is terrible.Are you planning release the new update for solve the performance issues?
689319,Thu Nov 23 08:49:09 +0000 2017,@AppleSupport battery life has rapidly decreased after the new update pls fix it...
1003801,Tue Oct 31 20:35:08 +0000 2017,"@AppleSupport ControlCenter. All of my devices.
I know it doesn't disconnect apple BT devices but it SHOULD reconnect when toggled back on, like wifi does"
763100,Wed Oct 11 21:18:09 +0000 2017,@AppleSupport Think we're in business: went into a user forum - this seems a common problem! - and it suggested restarting the wifi router. 🤞🏼
631758,Fri Oct 06 09:58:11 +0000 2017,"@AppleSupport Everything was enbled in Search settings, so I disabled and enabled all apps again and now it works! Search settings need some serious UX ❤️"
1449201,Thu Nov 02 15:15:40 +0000 2017,@AppleSupport can you guys do something about the boxes that are popping up when we use certain letters? Mad annoying 🤨
2447540,Wed Nov 15 01:42:03 +0000 2017,My 6 Plus been acting like a 3GS @115858  fix it plz
850451,Fri Oct 13 06:07:01 +0000 2017,Dear @115858. My battery is draining again. It was on 10% - I blinked and now at 1%.....🤔
500047,Fri Dec 01 19:00:33 +0000 2017,@AppleSupport hi guys. I need help with my iPod Touch
2747351,Thu Nov 09 10:04:19 +0000 2017,Why has @115858 made the quality of the iPhone 6 absolute shitee now there's newer phones out 🤦🏼‍♀️
2077571,Mon Oct 09 05:45:13 +0000 2017,@AppleSupport my iPhone SE headphones are not working correctly one side is louder then the other side. Can my Apple care + cover it?
2299882,Sun Nov 12 18:50:24 +0000 2017,@AppleSupport I follow the steps and the same msg https://t.co/q6adYUI1sb
1152771,Tue Oct 24 16:57:51 +0000 2017,"@AppleSupport Apple Maps seems to be down. I can't search or get directions on 4g on my phone, but I can on WiFi. All other apps working OK."
1740900,Tue Nov 07 14:32:40 +0000 2017,We need a update just to get back “l” @AppleSupport
1640197,Sun Nov 05 20:57:33 +0000 2017,@AppleSupport Keep getting an email every few minutes supposedly from Apple to reset my password. Can’t tell if it is genuine or not. Help!
2050256,Thu Oct 05 16:53:01 +0000 2017,Hey @115858. How fast can you get out another #iPhone upgrade b/c OS 11.2.0 is horrible!!! AND eats battery.
2410143,Sun Nov 26 17:42:00 +0000 2017,@AppleSupport when i open snapchat or get a snapchat from someone and I’m listening to music my music stops or my apple music app crashes and when i’m reading an e-book sometimes my music will just mute itself i have an iphone 7 that is up to date with iOS 11.2
181731,Thu Oct 05 19:33:23 +0000 2017,"@AppleSupport 11.2 and Instagram is mad slow still also safari is acting up a lot. Literally, all of my friends who have downloaded are complaining."
1683442,Mon Nov 06 14:36:12 +0000 2017,@AppleSupport my iPhone 7+ will freezes and music won’t work 50% of the time. Any new updates? I’m all caught up but still have issues
2138828,Wed Nov 08 18:27:20 +0000 2017,Fix the glitch eye stg @115858
1062185,Mon Oct 23 08:28:41 +0000 2017,"@AppleSupport How do I get rid of this? Tried everything, it's been there weeks, I need to get work done, I'm a small business owner 😭 https://t.co/fZzsF0Ktvj"
919774,Tue Oct 10 18:10:51 +0000 2017,"@AppleSupport 
Hello,my wife and I are being asked to do a double factor identification for accessing icloud on our phones."
857952,Fri Oct 20 15:36:40 +0000 2017,Esse #ios11.0.3 ainda está bugadão. Acabou de dar problema nas pastas. Não abriam. Precisei reiniciar. @115858
797600,Thu Oct 12 15:29:01 +0000 2017,"@AppleSupport Thanks. Goes to activation lock page asking for ID/password. Can't get in. Changed password on my phone, still no joy."
877754,Fri Oct 20 17:47:57 +0000 2017,"@115858 My brand new, fully charged IPhone 6 shut down for one day then resurrected. Wth?!"
2062459,Fri Oct 06 10:21:20 +0000 2017,heLLO PLEASE FIX IOS 11.1 @115858 PLEASE ASAP PLS https://t.co/xx5IuwV75y
500041,Fri Dec 01 19:02:01 +0000 2017,@AppleSupport iphone iosアップデートしたら再起動の繰り返し、タイマー機能もつかえなくなった
1859032,Thu Oct 19 14:32:21 +0000 2017,@AppleSupport I can’t comment much at the moment as I updated last night. However there was no mention of battery life improvement.
824746,Fri Oct 13 00:07:30 +0000 2017,@115858 I’ve been trying to redownload Instagram for an eternity and it’s not working help
2128253,Wed Nov 08 18:13:25 +0000 2017,Alright @115858 if you don’t get this “I️ “ fixed soon I️m going to lose my mind tbh
2977737,Thu Nov 30 03:10:26 +0000 2017,"@AppleSupport I'm affraid I can't complete the installation of the urgent Security Update 2017-001 that was released today for macOS High Sierra. I'm not fluent in English, It'd be Great for me assist me in es-MX."
1337332,Fri Oct 27 07:40:20 +0000 2017,"@AppleSupport hi, i have problem in my iphone 6s, my personal hotspot is not working. other device can't connect."
2040242,Tue Nov 07 21:18:15 +0000 2017,Why are my ?’s coming out as ? Marks ? @AppleSupport
404661,Mon Oct 09 21:24:43 +0000 2017,@AppleSupport No. It’s only with navigation in maps.
560426,Sat Dec 02 22:20:47 +0000 2017,@AppleSupport 8 plus and 11.1.1
2728285,Mon Nov 20 14:20:27 +0000 2017,"@AppleSupport It’s an iPhone 6. Running 11.1.2. I’ve done all those tips some time ago and my battery life is still horrendous! This has only been an issue since I upgraded to iOS 11, I had no battery issues on iOS 10, literally the day I upgraded I started to suffer."
1386696,Sat Nov 11 10:46:43 +0000 2017,@AppleSupport oh sorry for the late reply but no not at the moment
2207435,Fri Nov 10 00:25:13 +0000 2017,Hey @115858 I just updated to iOS 11.1.1 and it feels as though you downgraded my A10 processor to an A8.
2322539,Mon Nov 13 07:23:59 +0000 2017,My I watch won’t link to iPhone with latest upgrade @AppleSupport please advice
2020739,Sun Nov 05 23:16:03 +0000 2017,Yo @AppleSupport @118936 we need some answers ? &amp; why my phone cellular data keeps shutting down by itself every hour or so? Smh https://t.co/7gfEISUjWu
1914034,Wed Oct 25 20:36:03 +0000 2017,@AppleSupport Booted me out of a chat after I needed help with an issue!!! This is how they treat their customers...#AppleSupport #apple
1641301,Sun Nov 05 21:36:55 +0000 2017,Also hey @AppleSupport this whole “I️” thing is super annoying. Can we do better?
1756117,Tue Oct 17 20:28:57 +0000 2017,@AppleSupport that’s not me send help how do i stop all that https://t.co/lBMaPi8bFs
2005321,Sat Nov 04 00:56:58 +0000 2017,Hey @115858 when will you fix the I️ issue
1473858,Thu Nov 02 20:40:51 +0000 2017,@AppleSupport safari keeps crashing because of an 'nsrange exception' dont know what to do
1778449,Wed Nov 08 00:06:20 +0000 2017,Anyone else having issues uploading Instagram videos with the #iPhoneX - mine are getting distorted @AppleSupport
1456557,Mon Oct 16 20:12:45 +0000 2017,"@115858 i update my iphone 7 plus for y’all, and now the battery is shit. i want answers"
2048414,Thu Oct 05 14:06:08 +0000 2017,Ever since I downloaded iOS 11 my phone battery hasn’t held a charge well - anyone else experiencing this issue? @115858
2607075,Mon Oct 30 21:05:18 +0000 2017,By the way this is the exact @115858 typing disaster I️ mentioned last night. Real great update 👍🏼 https://t.co/JZ3H0LOeOb
2274042,Sat Nov 11 04:00:52 +0000 2017,@AppleSupport it’s high time Apple please fix iOS 11 even with the latest iOS i.e 11.1.1 its still battery hungry.. Also a new issue in Apple Music while playing songs online in Apple Music.. @AppleSupport please please fix.. 😑😒😩 https://t.co/56Vt5wk2dh
1758698,Tue Nov 07 18:05:11 +0000 2017,@115858 can this stupid A ? shit stop already? I️m v annoyed
663923,Thu Nov 23 02:03:55 +0000 2017,"@AppleSupport Why is Jay Versace's interview of the ""goin raw with timothy delaghetto"" podcast skipped on iTunes? It should be after ""gina darling"" and before ""james Davis"", but it's not. All the other episodes are there."
1552224,Sat Nov 04 00:08:51 +0000 2017,@115858 your updated got my phone fucked up !!!!!!!!!!! Fix it
2016217,Sun Nov 05 17:27:31 +0000 2017,"thank you @115858..phone has been working fine because I didn’t install any updates in the last year. Update my phone last night, crashes."
1989949,Thu Nov 02 12:25:05 +0000 2017,"@AppleSupport hi apple, I have 2 Apple id's. How do I change Apple ID accounts on the Apple Watch app and will I lose connection to watch"
1363240,Fri Oct 27 19:08:29 +0000 2017,@applesupport hey what's the maximum effective wattage that the iPhone X can be charged with?
2728191,Mon Nov 20 09:30:58 +0000 2017,@115858 Y’all need to fix this update 😠
1776806,Tue Nov 07 23:21:14 +0000 2017,Hi @AppleSupport ! Can you help me ? I just can’t update to IOS 11.1 . It is already downloaded but when it goes to verify to instal it says there is no connection with the internet (and there is). Ps: already rebooted
1021537,Thu Oct 12 15:11:48 +0000 2017,"in ios10, one day battery life and in #iOS11 4 hours battery life.  Woww... @AppleSupport  @115858 @35361"
2185526,Thu Nov 09 16:44:44 +0000 2017,This new IOS update...not feeling it. Constant freezing and being slow IS NOT an update. Also the “?” Replacing the “I” isn’t cool either @115858
1552566,Sat Nov 04 00:30:32 +0000 2017,"@480382 @AppleSupport Yeah I checked,it’s got to be the iOS update not being compatible with apps I think"
1897694,Tue Oct 24 17:38:54 +0000 2017,"Ugh, the @118936 is DOWN @AppleSupport"
1010566,Sat Oct 14 11:20:43 +0000 2017,"Never had such a bad software update for my iPhone 5s,nothing works anymore #worseupdate #appsstuck #apple #just anotherphone @AppleSupport"
1568400,Mon Oct 23 15:39:21 +0000 2017,".@115858 Your updated podcast app is ALL busted up. Constant restarts, confusing interface, incorrect playback timelines. It’s a mess."
2047995,Thu Oct 05 12:21:35 +0000 2017,I got my 7 a couple months ago and this update is killin my battery @115858 ya buggin
2398175,Tue Nov 14 04:23:47 +0000 2017,@AppleSupport I'd like to requestwan On/off switch to disable AutoPlay of music in the Music app when connected via USB in a vehicle. This seems to go all the way back to iOS 5 from what I can find.
2402095,Tue Nov 14 06:59:15 +0000 2017,@AppleSupport what is going on with iOS11.1 killing my battery!
2487156,Wed Nov 15 16:28:54 +0000 2017,@116333 when you’ll solve the problem of the ios 11.1.1 because my iphone 7 plus blocked from afternoon 🤬
912848,Fri Oct 13 19:36:08 +0000 2017,"@AppleSupport Get no connect. w/latest iOS at the Podcast app (iPad mini 2, iPhone 8, 5S).Any problems out there?Haven’t used it before btw."
2139847,Wed Nov 08 18:33:29 +0000 2017,Excuse me @AppleSupport why does my lock screen not have anything on it? I don’t even have the time up? #ios11 is just full of glitches 🤦🏼‍♀️ https://t.co/5NUFcVs0L9
1806597,Tue Oct 10 17:00:20 +0000 2017,@AppleSupport @115858 is there going to be a fix for battery and freezing issues for 6 and older models!? Or is upgrading our only option!?😡
2053696,Fri Oct 06 03:01:21 +0000 2017,@115858 if my phone dies at 90 % one more time.... it’s happened 4 times today can you guys help
2785629,Tue Oct 31 18:50:43 +0000 2017,@115858 Control Center bug still present in latest 11.1 update https://t.co/rTcsoL9XLf
1574321,Sat Nov 04 04:39:01 +0000 2017,@485189 Like something is wrong with @115858 can you plz explain!
908493,Sat Oct 21 00:43:26 +0000 2017,@115858 what’s up with the battery drain in the 11.0.3 update?
449438,Thu Nov 30 21:41:48 +0000 2017,@AppleSupport I can’t sync up with anything
2341938,Mon Nov 13 09:21:07 +0000 2017,@AppleSupport my photos got delted when i reseted my phone.  How to get them back??
2899041,Tue Nov 28 17:12:46 +0000 2017,@115948 @AppleSupport for sure just pissed me off this morning! How is it that I verified my student account multiple times  for Apple Music and you debit my account for 9.99?!! I need answers and I need them now!
2013659,Sun Nov 05 07:33:56 +0000 2017,I️ can type the letter I in certain words but not by itself @AppleSupport get it together.
566734,Sun Dec 03 01:35:05 +0000 2017,Hey @AppleSupport trying to register an Apple ID account to a new download of iTunes for a PC and I'm getting this error. What is wrong here? https://t.co/qlHdErIVfx
1403970,Mon Oct 16 16:34:28 +0000 2017,@AppleSupport Why the hell do you STILL require people to give you a card number to get FREE god damn apps?
2077307,Mon Oct 09 03:49:50 +0000 2017,@AppleSupport same thing is happening on my phone... are ya’ll aware of the issue??? https://t.co/DdfjV6ZyBX
1880815,Sat Oct 21 09:52:26 +0000 2017,"@115858 uhm your latest Update on iPhone (for me a 6) seriously sucks ass!! My phone is slow, doesnt react, eats the battery 😒 https://t.co/KxRY3LeS39"
1980922,Wed Oct 18 18:34:17 +0000 2017,"@AppleSupport Yes, I updated all of them and still have this issue"
2300928,Sun Nov 12 13:50:40 +0000 2017,@AppleSupport só queria que minhas notificações voltassem a aparecer normalmente 😔
1809307,Sat Oct 14 16:37:05 +0000 2017,@115858 I don’t what you put in this latest software update but it fucked my phone up 😡
1598095,Sun Nov 05 00:18:40 +0000 2017,WOULD BE FUCKING COOL IF I️ COULD TYPE THE LETTER “I” @115858 !!!!!!
1750453,Tue Nov 07 16:05:25 +0000 2017,I️ hope @115858 can fix this question mark disaster.
699586,Thu Nov 23 13:20:26 +0000 2017,"@AppleSupport Hi, UPS-Mexico delivered my iPhone X in another address by mistake. What can I do?"
1510833,Fri Nov 03 12:04:48 +0000 2017,Now what @AppleSupport https://t.co/bz4PN048PM
957990,Sat Oct 14 01:58:52 +0000 2017,@115858 fix this fucking update my phone hasn’t stopped freezing since I updated it😑
1010810,Sun Oct 22 21:20:26 +0000 2017,@AppleSupport No but https://t.co/X1CPv0Z1r9 is your offical Turkish domain address and SSL certificate expired or something like that.
242571,Mon Oct 02 17:02:59 +0000 2017,"@115858 I regret updating my phone. When swipe up to my control center and turn off the WiFi, don’t have it turn back on automatically thanks"
1508675,Fri Nov 03 05:32:46 +0000 2017,Can @115858 hurry up and fix whatever is wrong with us not being able to type “I️” without a box showing up? 😭
2698049,Sun Nov 19 19:27:43 +0000 2017,"My IPhone is lagging n freezing sometimes, can someone help?
@2531 @AppleSupport"
2354996,Mon Nov 13 18:39:51 +0000 2017,@AppleSupport I Thik there is something problem in update version of iOS because when I m using my iPhone with Bluetooth headset it is heating will I need to visit Care centre...
584792,Sun Dec 03 08:28:18 +0000 2017,@115858 my phone shouldn’t be freezing and apps shouldn’t be closing on their own... fix that
2205804,Thu Nov 09 17:51:34 +0000 2017,@115858 when y’all gon fix this “I️” glitch!
1395723,Sat Oct 28 11:30:09 +0000 2017,"Hey @115858! It says 4G right up there. What do you mean by “Mobile Data is Turned Off”. 
cc. @AppleSupport https://t.co/xkvCCmPnt4"
2957163,Wed Nov 29 18:59:17 +0000 2017,@115858 y’all best stop charging me for no reason I’m P O O R
845879,Fri Oct 20 09:55:37 +0000 2017,"Dites @AppleSupport on peut avoir une VRAIE réponse à cette question svp ? Mon portable s'éteint quand j'envoie un simple tweet maintenant, on se fout de la gueule de qui exactement? https://t.co/jG26CvbY2J"
1752315,Tue Nov 07 15:39:06 +0000 2017,"hi , @115858 my phone on this situation for more than 2 Hours !

what Happened Please ? 

also my colleagues complain on the same Problem https://t.co/FjhustMEso"
2776066,Tue Nov 21 20:40:37 +0000 2017,@AppleSupport The fix didn’t work then. I still see them on social media platforms.
1584603,Sat Nov 04 17:15:34 +0000 2017,@AppleSupport can you please fix the glitch when typing the letter “i”
249331,Sat Nov 25 02:16:10 +0000 2017,@AppleSupport put all my PICTURES AND SHIT BACK
2137201,Wed Nov 08 21:27:29 +0000 2017,Like am I️ the only one who sees this or does everyone else see my last tweet the same? #apple #iphone @AppleSupport https://t.co/pm0GqhCk44
1704640,Mon Nov 06 21:06:15 +0000 2017,I️ I️ I️ I️ I️ yeah thanks @115858 thanks great update I️ I’d like to say I️ love the update but can’t  use the letter eye anymore with I️ ??
320918,Sat Oct 07 16:00:16 +0000 2017,"@AppleSupport iPhone 6
I can use the navigation in my MBP"
1219219,Wed Oct 25 13:26:07 +0000 2017,@115858 @AppleSupport Drains the battery and is a security risk as it tries to connect with unknown networks. This needs to be addressed &amp; fixed.
889079,Sat Nov 25 16:13:46 +0000 2017,"Hi @AppleSupport, please open up iPhone #NFC to support FIDO #U2F #2FA...cc @67 @331078"
2193406,Thu Nov 09 20:20:39 +0000 2017,Is anyone else having this problem with the new iOS where it’s saying you ran out of space when you really don’t have that much of anything?!! Like please explain what the “other “ Is @115858 https://t.co/VtMb2bit00
1848430,Thu Oct 19 17:14:09 +0000 2017,Anyone having touch sensitive issues with their work i pad since the update??@115858 @AppleSupport
1628901,Sun Nov 05 20:06:37 +0000 2017,@AppleSupport OMG THANKS IT WORKED
